"Market and Exchange Names","As of Date in Form YYMMDD","As of Date in Form YYYY-MM-DD","CFTC Contract Market Code","CFTC Market Code in Initials","CFTC Region Code","CFTC Commodity Code","Open Interest (All)","Noncommercial Positions-Long (All)","Noncommercial Positions-Short (All)","Noncommercial Positions-Spreading (All)","Commercial Positions-Long (All)","Commercial Positions-Short (All)"," Total Reportable Positions-Long (All)","Total Reportable Positions-Short (All)","Nonreportable Positions-Long (All)","Nonreportable Positions-Short (All)","Open Interest (Old)","Noncommercial Positions-Long (Old)","Noncommercial Positions-Short (Old)","Noncommercial Positions-Spreading (Old)","Commercial Positions-Long (Old)","Commercial Positions-Short (Old)","Total Reportable Positions-Long (Old)","Total Reportable Positions-Short (Old)","Nonreportable Positions-Long (Old)","Nonreportable Positions-Short (Old)","Open Interest (Other)","Noncommercial Positions-Long (Other)","Noncommercial Positions-Short (Other)","Noncommercial Positions-Spreading (Other)","Commercial Positions-Long (Other)","Commercial Positions-Short (Other)","Total Reportable Positions-Long (Other)","Total Reportable Positions-Short (Other)","Nonreportable Positions-Long (Other)","Nonreportable Positions-Short (Other)","Change in Open Interest (All)","Change in Noncommercial-Long (All)","Change in Noncommercial-Short (All)","Change in Noncommercial-Spreading (All)","Change in Commercial-Long (All)","Change in Commercial-Short (All)","Change in Total Reportable-Long (All)","Change in Total Reportable-Short (All)","Change in Nonreportable-Long (All)","Change in Nonreportable-Short (All)","% of Open Interest (OI) (All)","% of OI-Noncommercial-Long (All)","% of OI-Noncommercial-Short (All)","% of OI-Noncommercial-Spreading (All)","% of OI-Commercial-Long (All)","% of OI-Commercial-Short (All)","% of OI-Total Reportable-Long (All)","% of OI-Total Reportable-Short (All)","% of OI-Nonreportable-Long (All)","% of OI-Nonreportable-Short (All)","% of Open Interest (OI)(Old)","% of OI-Noncommercial-Long (Old)","% of OI-Noncommercial-Short (Old)","% of OI-Noncommercial-Spreading (Old)","% of OI-Commercial-Long (Old)","% of OI-Commercial-Short (Old)","% of OI-Total Reportable-Long (Old)","% of OI-Total Reportable-Short (Old)","% of OI-Nonreportable-Long (Old)","% of OI-Nonreportable-Short (Old)","% of Open Interest (OI) (Other)","% of OI-Noncommercial-Long (Other)","% of OI-Noncommercial-Short (Other)","% of OI-Noncommercial-Spreading (Other)","% of OI-Commercial-Long (Other)","% of OI-Commercial-Short (Other)","% of OI-Total Reportable-Long (Other)","% of OI-Total Reportable-Short (Other)","% of OI-Nonreportable-Long (Other)","% of OI-Nonreportable-Short (Other)","Traders-Total (All)","Traders-Noncommercial-Long (All)","Traders-Noncommercial-Short (All)","Traders-Noncommercial-Spreading (All)","Traders-Commercial-Long (All)","Traders-Commercial-Short (All)","Traders-Total Reportable-Long (All)","Traders-Total Reportable-Short (All)","Traders-Total (Old)","Traders-Noncommercial-Long (Old)","Traders-Noncommercial-Short (Old)","Traders-Noncommercial-Spreading (Old)","Traders-Commercial-Long (Old)","Traders-Commercial-Short (Old)","Traders-Total Reportable-Long (Old)","Traders-Total Reportable-Short (Old)","Traders-Total (Other)","Traders-Noncommercial-Long (Other)","Traders-Noncommercial-Short (Other)","Traders-Noncommercial-Spreading (Other)","Traders-Commercial-Long (Other)","Traders-Commercial-Short (Other)","Traders-Total Reportable-Long (Other)","Traders-Total Reportable-Short (Other)","Concentration-Gross LT = 4 TDR-Long (All)","Concentration-Gross LT =4 TDR-Short (All)","Concentration-Gross LT =8 TDR-Long (All)","Concentration-Gross LT =8 TDR-Short (All)","Concentration-Net LT =4 TDR-Long (All)","Concentration-Net LT =4 TDR-Short (All)","Concentration-Net LT =8 TDR-Long (All)","Concentration-Net LT =8 TDR-Short (All)","Concentration-Gross LT =4 TDR-Long (Old)","Concentration-Gross LT =4 TDR-Short (Old)","Concentration-Gross LT =8 TDR-Long (Old)","Concentration-Gross LT =8 TDR-Short (Old)","Concentration-Net LT =4 TDR-Long (Old)","Concentration-Net LT =4 TDR-Short (Old)","Concentration-Net LT =8 TDR-Long (Old)","Concentration-Net LT =8 TDR-Short (Old)","Concentration-Gross LT =4 TDR-Long (Other)","Concentration-Gross LT =4 TDR-Short(Other)","Concentration-Gross LT =8 TDR-Long (Other)","Concentration-Gross LT =8 TDR-Short(Other)","Concentration-Net LT =4 TDR-Long (Other)","Concentration-Net LT =4 TDR-Short (Other)","Concentration-Net LT =8 TDR-Long (Other)","Concentration-Net LT =8 TDR-Short (Other)","Contract Units","CFTC Contract Market Code (Quotes)","CFTC Market Code in Initials (Quotes)","CFTC Commodity Code (Quotes)" 
"WHEAT - CHICAGO BOARD OF TRADE" ,880729 ,1988-07-29,001601 ,CBT ,00 ,001 ,   264095,  43450,  13425,  17245,  90300, 146150, 150995, 176820, 113100,  87275,   249195,  48875,  14215,  10820,  81650, 140950, 141345, 165985, 107850,  83210,    14900,   1000,   5635,      0,   8650,   5200,   9650,  10835,   5250,   4065,   -42285, -13095, -13505,   -885,   7450, -29875,  -6530, -44265, -35755,   1980,  100.0,   16.5,    5.1,    6.5,   34.2,   55.3,   57.2,   67.0,   42.8,   33.0,  100.0,   19.6,    5.7,    4.3,   32.8,   56.6,   56.7,   66.6,   43.3,   33.4,  100.0,    6.7,   37.8,    0.0,   58.1,   34.9,   64.8,   72.7,   35.2,   27.3,    105,     27,     17,     14,     36,     31,     69,     60,    102,     28,     17,     13,     33,     31,     65,     60,     14,      1,      3,      0,      7,      3,      8,      6,    17.2,    33.1,    25.9,    39.9,    14.7,    33.1,    23.4,    39.0,    16.5,    33.4,    25.9,    40.2,    14.0,    33.4,    22.9,    39.8,    48.0,    60.5,    64.8,    72.7,    48.0,    60.5,    64.8,    72.7,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,880715 ,1988-07-15,001601 ,CBT ,00 ,001 ,   306380,  56545,  26930,  18130,  82850, 176025, 157525, 221085, 148855,  85295,   294020,  60090,  26975,  13585,  75345, 173170, 149020, 213730, 145000,  80290,    12360,   1000,   4500,      0,   7505,   2855,   8505,   7355,   3855,   5005,     9330,  -2380,  18385,  -7260,  21165,   1310,  11525,  12435,  -2195,  -3105,  100.0,   18.5,    8.8,    5.9,   27.0,   57.5,   51.4,   72.2,   48.6,   27.8,  100.0,   20.4,    9.2,    4.6,   25.6,   58.9,   50.7,   72.7,   49.3,   27.3,  100.0,    8.1,   36.4,    0.0,   60.7,   23.1,   68.8,   59.5,   31.2,   40.5,    118,     41,     14,     15,     30,     38,     79,     63,    117,     42,     14,     14,     28,     38,     76,     63,     13,      1,      4,      0,      5,      3,      6,      7,    12.2,    36.1,    19.0,    44.1,     9.8,    36.1,    16.3,    44.1,    11.1,    36.9,    17.9,    45.1,     9.2,    36.9,    15.1,    45.1,    60.7,    44.3,    68.8,    59.5,    60.7,    44.3,    68.8,    59.5,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,880630 ,1988-06-30,001601 ,CBT ,00 ,001 ,   297050,  58925,   8545,  25390,  61685, 174715, 146000, 208650, 151050,  88400,   288830,  60945,   7065,  23370,  56585, 174715, 140900, 205150, 147930,  83680,     8220,      0,   3500,      0,   5100,      0,   5100,   3500,   3120,   4720,    24595,  10320,   -360,   6840,   4545,  13670,  21705,  20150,   2890,   4445,  100.0,   19.8,    2.9,    8.5,   20.8,   58.8,   49.1,   70.2,   50.9,   29.8,  100.0,   21.1,    2.4,    8.1,   19.6,   60.5,   48.8,   71.0,   51.2,   29.0,  100.0,    0.0,   42.6,    0.0,   62.0,    0.0,   62.0,   42.6,   38.0,   57.4,    122,     42,     15,     20,     30,     41,     83,     67,    121,     43,     14,     19,     29,     41,     82,     66,      5,      0,      3,      0,      2,      0,      2,      3,    11.5,    39.5,    17.9,    47.3,    11.3,    39.3,    16.9,    46.0,    10.3,    40.7,    16.9,    48.1,    10.1,    40.4,    15.9,    47.3,    62.0,    42.6,    62.0,    42.6,    62.0,    42.6,    62.0,    42.6,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,880615 ,1988-06-15,001601 ,CBT ,00 ,001 ,   272455,  48605,   8905,  18550,  57140, 161045, 124295, 188500, 148160,  83955,   270395,  49375,   8905,  17780,  57140, 161045, 124295, 187730, 146100,  82665,     2060,      0,    770,      0,      0,      0,      0,    770,   2060,   1290,    41465,  -2025,  -3590,   2950,  19685,  49120,  20610,  48480,  20855,  -7015,  100.0,   17.8,    3.3,    6.8,   21.0,   59.1,   45.6,   69.2,   54.4,   30.8,  100.0,   18.3,    3.3,    6.6,   21.1,   59.6,   46.0,   69.4,   54.0,   30.6,  100.0,    0.0,   37.4,    0.0,    0.0,    0.0,    0.0,   37.4,  100.0,   62.6,    103,     36,     18,     16,     22,     29,     70,     55,    103,     36,     18,     15,     22,     29,     70,     54,      1,      0,      1,      0,      0,      0,      0,      1,    11.4,    45.0,    17.9,    51.2,    11.4,    45.0,    17.6,    49.5,    11.5,    45.4,    18.0,    51.5,    11.5,    45.4,    17.7,    49.9,     0.0,    37.4,     0.0,    37.4,     0.0,    37.4,     0.0,    37.4,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,880531 ,1988-05-31,001601 ,CBT ,00 ,001 ,   230990,  50630,  12495,  15600,  37455, 111925, 103685, 140020, 127305,  90970,   230605,  50630,  12495,  15600,  37455, 111925, 103685, 140020, 126920,  90585,      385,      0,      0,      0,      0,      0,      0,      0,    385,    385,    31130,  15685,  -9885,   -480, -12835,  53920,   2370,  43555,  28760, -12425,  100.0,   21.9,    5.4,    6.8,   16.2,   48.5,   44.9,   60.6,   55.1,   39.4,  100.0,   22.0,    5.4,    6.8,   16.2,   48.5,   45.0,   60.7,   55.0,   39.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,    100,     37,     19,     13,     16,     33,     60,     59,    100,     37,     19,     13,     16,     33,     60,     59,      0,      0,      0,      0,      0,      0,      0,      0,    10.3,    32.1,    15.9,    38.0,    10.3,    30.2,    15.9,    35.9,    10.4,    32.2,    15.9,    38.1,    10.4,    30.3,    15.9,    35.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,880513 ,1988-05-13,001601 ,CBT ,00 ,001 ,   199860,  34945,  22380,  16080,  50290,  58005, 101315,  96465,  98545, 103395,   199860,  34945,  22380,  16080,  50290,  58005, 101315,  96465,  98545, 103395,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     7905,   3095,   6905,  -1430,  -3025,   1510,  -1360,   6985,   9265,    920,  100.0,   17.5,   11.2,    8.0,   25.2,   29.0,   50.7,   48.3,   49.3,   51.7,  100.0,   17.5,   11.2,    8.0,   25.2,   29.0,   50.7,   48.3,   49.3,   51.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     94,     24,     29,     14,     17,     28,     51,     63,     94,     24,     29,     14,     17,     28,     51,     63,      0,      0,      0,      0,      0,      0,      0,      0,    16.9,    14.0,    24.2,    19.3,    15.1,    11.4,    21.2,    16.2,    16.9,    14.0,    24.2,    19.3,    15.1,    11.4,    21.2,    16.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,880429 ,1988-04-29,001601 ,CBT ,00 ,001 ,   191955,  31850,  15475,  17510,  53315,  56495, 102675,  89480,  89280, 102475,    11350,   3735,   2335,      5,   1185,   1985,   4925,   4325,   6425,   7025,   180605,  33830,  18855,  11790,  52130,  54510,  97750,  85155,  82855,  95450,   -29660, -22530,   4275,   4050,   -260, -46305, -18740, -37980, -10920,   8320,  100.0,   16.6,    8.1,    9.1,   27.8,   29.4,   53.5,   46.6,   46.5,   53.4,  100.0,   32.9,   20.6,    0.0,   10.4,   17.5,   43.4,   38.1,   56.6,   61.9,  100.0,   18.7,   10.4,    6.5,   28.9,   30.2,   54.1,   47.1,   45.9,   52.9,     97,     29,     22,     14,     22,     31,     59,     60,      8,      3,      2,      1,      2,      1,      5,      4,     97,     27,     24,      9,     20,     30,     54,     57,    15.8,    12.9,    23.1,    18.7,    15.1,    10.8,    21.3,    15.9,    38.5,    38.1,    43.4,    38.1,    38.4,    38.1,    43.3,    38.1,    16.8,    13.7,    24.6,    19.9,    16.8,    11.5,    23.7,    16.9,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,880415 ,1988-04-15,001601 ,CBT ,00 ,001 ,   221615,  54380,  11200,  13460,  53575, 102800, 121415, 127460, 100200,  94155,    54960,  14240,   3110,      0,  11160,  36975,  25400,  40085,  29560,  14875,   166655,  48040,  15990,   5560,  42415,  65825,  96015,  87375,  70640,  79280,    -2610,  35880, -26405,   -105, -27160,  27470,   8615,    960, -11225,  -3570,  100.0,   24.5,    5.1,    6.1,   24.2,   46.4,   54.8,   57.5,   45.2,   42.5,  100.0,   25.9,    5.7,    0.0,   20.3,   67.3,   46.2,   72.9,   53.8,   27.1,  100.0,   28.8,    9.6,    3.3,   25.5,   39.5,   57.6,   52.4,   42.4,   47.6,     95,     31,     18,     12,     20,     32,     59,     56,     37,     13,      5,      0,      8,     12,     21,     17,     81,     26,     17,      6,     15,     28,     45,     47,    18.4,    27.6,    26.7,    34.9,    12.6,    19.5,    19.0,    25.0,    19.6,    51.3,    29.7,    61.9,    19.0,    51.3,    28.5,    60.4,    23.3,    22.7,    32.2,    29.9,    23.3,    21.4,    31.5,    28.3,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,880331 ,1988-03-31,001601 ,CBT ,00 ,001 ,   224225,  18500,  37605,  13565,  80735,  75330, 112800, 126500, 111425,  97725,    86160,   9980,  12265,      0,  24880,  41355,  34860,  53620,  51300,  32540,   138065,  16350,  33170,   5735,  55855,  33975,  77940,  72880,  60125,  65185,    14275,   2265,   6825,   -660,  12325,   3505,  13930,   9670,    345,   4605,  100.0,    8.3,   16.8,    6.0,   36.0,   33.6,   50.3,   56.4,   49.7,   43.6,  100.0,   11.6,   14.2,    0.0,   28.9,   48.0,   40.5,   62.2,   59.5,   37.8,  100.0,   11.8,   24.0,    4.2,   40.5,   24.6,   56.5,   52.8,   43.5,   47.2,     85,     22,     21,     10,     23,     24,     50,     51,     40,     11,      9,      0,     12,      8,     23,     17,     65,     14,     16,      7,     17,     21,     35,     40,    20.1,    22.6,    28.0,    32.5,     8.4,    13.4,    13.4,    18.1,    20.2,    42.9,    28.2,    52.7,    20.2,    42.9,    28.2,    52.7,    30.4,    20.3,    39.3,    29.7,    30.4,    18.7,    37.2,    26.5,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,880315 ,1988-03-15,001601 ,CBT ,00 ,001 ,   209950,  16235,  30780,  14225,  68410,  71825,  98870, 116830, 111080,  93120,    94185,   6465,  18475,      0,  29135,  39465,  35600,  57940,  58585,  36245,   115765,  19425,  21960,   4570,  39275,  32360,  63270,  58890,  52495,  56875,    15580, -20815,  23505,   7750,  29685, -16420,  16620,  14835,  -1040,    745,  100.0,    7.7,   14.7,    6.8,   32.6,   34.2,   47.1,   55.6,   52.9,   44.4,  100.0,    6.9,   19.6,    0.0,   30.9,   41.9,   37.8,   61.5,   62.2,   38.5,  100.0,   16.8,   19.0,    3.9,   33.9,   28.0,   54.7,   50.9,   45.3,   49.1,     83,     19,     20,     11,     22,     25,     46,     52,     44,      7,     15,      0,     14,     10,     21,     25,     60,     17,     12,      5,     14,     19,     33,     34,    18.0,    23.5,    26.4,    31.3,     9.6,    14.2,    14.0,    20.3,    19.3,    38.6,    27.1,    46.4,    18.6,    37.6,    25.8,    45.4,    27.5,    18.7,    35.3,    28.5,    27.5,    18.2,    35.3,    28.0,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,880229 ,1988-02-29,001601 ,CBT ,00 ,001 ,   194370,  37050,   7275,   6475,  38725,  88245,  82250, 101995, 112120,  92375,    88500,  11040,   4520,   1810,  11930,  40845,  24780,  47175,  63720,  41325,   105870,  28900,   5645,   1775,  26795,  47400,  57470,  54820,  48400,  51050,   -28685, -16740,   1125,  -1675,   8950, -28825,  -9465, -29375, -19220,    690,  100.0,   19.1,    3.7,    3.3,   19.9,   45.4,   42.3,   52.5,   57.7,   47.5,  100.0,   12.5,    5.1,    2.0,   13.5,   46.2,   28.0,   53.3,   72.0,   46.7,  100.0,   27.3,    5.3,    1.7,   25.3,   44.8,   54.3,   51.8,   45.7,   48.2,     75,     27,      9,      7,     18,     23,     49,     37,     39,     12,      5,      2,      9,     14,     21,     21,     56,     21,      8,      2,     11,     17,     33,     26,    13.4,    30.0,    19.3,    37.4,     9.3,    25.8,    14.5,    30.8,    11.9,    35.9,    17.5,    41.9,    11.9,    35.9,    17.0,    41.4,    22.1,    34.1,    31.0,    39.7,    22.1,    33.5,    30.6,    38.3,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,880212 ,1988-02-12,001601 ,CBT ,00 ,001 ,   223055,  53790,   6150,   8150,  29775, 117070,  91715, 131370, 131340,  91685,   152680,  39750,  11540,   1220,  16085,  85195,  57055,  97955,  95625,  54725,    70375,  20030,    600,    940,  13690,  31875,  34660,  33415,  35715,  36960,    27960,  17100,   1685,  -2450,  -9185,  27420,   5465,  26655,  22495,   1305,  100.0,   24.1,    2.8,    3.7,   13.3,   52.5,   41.1,   58.9,   58.9,   41.1,  100.0,   26.0,    7.6,    0.8,   10.5,   55.8,   37.4,   64.2,   62.6,   35.8,  100.0,   28.5,    0.9,    1.3,   19.5,   45.3,   49.3,   47.5,   50.7,   52.5,     87,     38,      9,      7,     15,     30,     56,     44,     73,     32,     12,      2,      9,     24,     42,     37,     38,     16,      1,      1,      8,     14,     24,     16,    10.5,    34.1,    15.0,    42.3,    10.5,    33.8,    14.9,    42.0,     9.5,    39.5,    15.2,    46.1,     9.5,    39.5,    15.2,    46.1,    18.2,    34.5,    29.8,    40.3,    18.2,    33.7,    29.0,    39.3,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,880129 ,1988-01-29,001601 ,CBT ,00 ,001 ,   195095,  36690,   4465,  10600,  38960,  89650,  86250, 104715, 108845,  90380,   140705,  29995,   7435,   4585,  26435,  69685,  61015,  81705,  79690,  59000,    54390,  12090,   2425,    620,  12525,  19965,  25235,  23010,  29155,  31380,   -10400, -12020,   -465,   1480,   3760,  -8485,  -6780,  -7470,  -3620,  -2930,  100.0,   18.8,    2.3,    5.4,   20.0,   46.0,   44.2,   53.7,   55.8,   46.3,  100.0,   21.3,    5.3,    3.3,   18.8,   49.5,   43.4,   58.1,   56.6,   41.9,  100.0,   22.2,    4.5,    1.1,   23.0,   36.7,   46.4,   42.3,   53.6,   57.7,     75,     29,      9,      9,     17,     25,     52,     41,     63,     27,      9,      4,     12,     21,     41,     33,     31,     11,      4,      1,      7,     10,     18,     15,    11.8,    29.1,    17.7,    37.8,    10.3,    25.1,    15.4,    32.9,    13.3,    31.3,    19.7,    40.7,    11.1,    27.3,    16.7,    35.5,    21.3,    30.2,    33.3,    35.5,    21.3,    29.1,    32.8,    34.3,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,880115 ,1988-01-15,001601 ,CBT ,00 ,001 ,   205495,  48710,   4930,   9120,  35200,  98135,  93030, 112185, 112465,  93310,   154045,  42425,   6090,   3335,  22010,  79775,  67770,  89200,  86275,  64845,    51450,  12070,   4625,      0,  13190,  18360,  25260,  22985,  26190,  28465,    56835,  32665,  -1965,   3710,  -9705,  35200,  26670,  36945,  30165,  19890,  100.0,   23.7,    2.4,    4.4,   17.1,   47.8,   45.3,   54.6,   54.7,   45.4,  100.0,   27.5,    4.0,    2.2,   14.3,   51.8,   44.0,   57.9,   56.0,   42.1,  100.0,   23.5,    9.0,    0.0,   25.6,   35.7,   49.1,   44.7,   50.9,   55.3,     88,     42,      8,      9,     15,     25,     62,     41,     74,     38,      7,      4,     12,     20,     52,     30,     33,     11,      6,      0,      7,     10,     18,     16,    10.6,    31.7,    15.8,    39.6,     9.7,    28.0,    14.4,    35.9,    10.8,    34.6,    16.9,    43.5,     9.6,    31.7,    15.3,    40.6,    23.3,    27.9,    35.6,    36.2,    23.3,    27.1,    35.6,    35.2,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - KANSAS CITY BOARD OF TRADE" ,881230 ,1988-12-30,001611 ,KCBT ,00 ,001 ,   157770,  12410,     10,    520, 109230, 121665, 122160, 122195,  35610,  35575,   136935,   9420,      0,      0,  98765, 111800, 108185, 111800,  28750,  25135,    20835,   2990,     10,    520,  10465,   9865,  13975,  10395,   6860,  10440,     9675,   8365,  -2700,   -730,    500,  13795,   8135,  10365,   1540,   -690,  100.0,    7.9,    0.0,    0.3,   69.2,   77.1,   77.4,   77.5,   22.6,   22.5,  100.0,    6.9,    0.0,    0.0,   72.1,   81.6,   79.0,   81.6,   21.0,   18.4,  100.0,   14.4,    0.0,    2.5,   50.2,   47.3,   67.1,   49.9,   32.9,   50.1,     66,      5,      1,      1,     34,     36,     40,     37,     64,      4,      0,      0,     33,     36,     37,     36,     13,      2,      1,      1,      8,      5,     11,      6,    25.9,    45.5,    43.0,    56.0,    25.9,    38.9,    39.0,    47.6,    27.9,    47.2,    43.4,    58.5,    25.8,    42.1,    39.4,    50.7,    40.6,    43.6,    58.7,    49.9,    40.3,    35.5,    52.8,    35.6,"(THOUSAND BUSHELS)" ,"001611" ,"KCBT" ,"001"
"WHEAT - KANSAS CITY BOARD OF TRADE" ,881215 ,1988-12-15,001611 ,KCBT ,00 ,001 ,   148095,   4045,   2710,   1250, 108730, 107870, 114025, 111830,  34070,  36265,   130765,   2240,   2700,    730,  98265, 100325, 101235, 103755,  29530,  27010,    17330,   1805,     10,    520,  10465,   7545,  12790,   8075,   4540,   9255,    -5175,  -1315,   2710,    -15,   -690,  -6115,  -2020,  -3420,  -3155,  -1755,  100.0,    2.7,    1.8,    0.8,   73.4,   72.8,   77.0,   75.5,   23.0,   24.5,  100.0,    1.7,    2.1,    0.6,   75.1,   76.7,   77.4,   79.3,   22.6,   20.7,  100.0,   10.4,    0.1,    3.0,   60.4,   43.5,   73.8,   46.6,   26.2,   53.4,     68,      5,      4,      2,     35,     32,     41,     37,     65,      3,      3,      1,     34,     32,     37,     36,     12,      2,      1,      1,      8,      4,     11,      5,    30.7,    42.4,    45.1,    52.2,    30.7,    39.0,    44.6,    47.1,    32.2,    43.8,    45.8,    54.2,    32.2,    40.9,    45.8,    50.0,    42.6,    43.5,    63.7,    46.6,    41.6,    32.6,    59.8,    32.6,"(THOUSAND BUSHELS)" ,"001611" ,"KCBT" ,"001"
"WHEAT - KANSAS CITY BOARD OF TRADE" ,881130 ,1988-11-30,001611 ,KCBT ,00 ,001 ,   153270,   5360,      0,   1265, 109420, 113985, 116045, 115250,  37225,  38020,   137245,   4360,      0,    730,  99930, 106775, 105020, 107505,  32225,  29740,    16025,   1000,      0,    535,   9490,   7210,  11025,   7745,   5000,   8280,   -27600,  -3980,      0,    200, -15775, -24850, -19555, -24650,  -8045,  -2950,  100.0,    3.5,    0.0,    0.8,   71.4,   74.4,   75.7,   75.2,   24.3,   24.8,  100.0,    3.2,    0.0,    0.5,   72.8,   77.8,   76.5,   78.3,   23.5,   21.7,  100.0,    6.2,    0.0,    3.3,   59.2,   45.0,   68.8,   48.3,   31.2,   51.7,     59,      5,      0,      2,     36,     29,     42,     31,     56,      4,      0,      1,     35,     29,     39,     30,     11,      1,      0,      1,      7,      2,      9,      3,    30.1,    49.4,    45.1,    57.8,    30.1,    43.4,    39.6,    49.7,    31.5,    51.2,    45.5,    60.1,    31.5,    45.4,    40.9,    52.4,    45.7,    48.3,    65.7,    48.3,    45.7,    45.0,    65.5,    45.0,"(THOUSAND BUSHELS)" ,"001611" ,"KCBT" ,"001"
"WHEAT - KANSAS CITY BOARD OF TRADE" ,881115 ,1988-11-15,001611 ,KCBT ,00 ,001 ,   180870,   9340,      0,   1065, 125195, 138835, 135600, 139900,  45270,  40970,   167045,   8335,      0,    530, 116165, 133190, 125030, 133720,  42015,  33325,    13825,   1005,      0,    535,   9030,   5645,  10570,   6180,   3255,   7645,    11130,   4555,   -515,    -20,  13610,   9190,  18145,   8655,  -7015,   2475,  100.0,    5.2,    0.0,    0.6,   69.2,   76.8,   75.0,   77.3,   25.0,   22.7,  100.0,    5.0,    0.0,    0.3,   69.5,   79.7,   74.8,   80.1,   25.2,   19.9,  100.0,    7.3,    0.0,    3.9,   65.3,   40.8,   76.5,   44.7,   23.5,   55.3,     68,     10,      0,      2,     38,     30,     49,     32,     66,      9,      0,      1,     37,     30,     46,     31,     12,      2,      0,      1,      7,      2,     10,      3,    26.8,    51.7,    43.6,    60.9,    24.0,    43.3,    34.6,    49.4,    27.7,    53.4,    43.4,    63.0,    24.7,    45.1,    34.0,    51.7,    46.1,    44.7,    69.2,    44.7,    46.1,    40.8,    69.0,    40.8,"(THOUSAND BUSHELS)" ,"001611" ,"KCBT" ,"001"
"WHEAT - KANSAS CITY BOARD OF TRADE" ,881031 ,1988-10-31,001611 ,KCBT ,00 ,001 ,   169740,   4785,    515,   1085, 111585, 129645, 117455, 131245,  52285,  38495,   160845,   5335,    510,      0, 106070, 127470, 111405, 127980,  49440,  32865,     8895,      0,    555,    535,   5515,   2175,   6050,   3265,   2845,   5630,   -13415, -14090,    515,   1085,   2010, -16315, -10995, -14715,  -2420,   1300,  100.0,    2.8,    0.3,    0.6,   65.7,   76.4,   69.2,   77.3,   30.8,   22.7,  100.0,    3.3,    0.3,    0.0,   65.9,   79.3,   69.3,   79.6,   30.7,   20.4,  100.0,    0.0,    6.2,    6.0,   62.0,   24.5,   68.0,   36.7,   32.0,   63.3,     67,      5,      2,      2,     36,     33,     43,     36,     65,      6,      1,      0,     35,     33,     41,     34,     10,      0,      1,      1,      6,      2,      7,      4,    25.1,    51.2,    38.7,    58.0,    24.6,    47.1,    35.8,    52.2,    25.6,    53.0,    39.1,    59.8,    25.3,    49.5,    36.3,    54.8,    49.2,    36.7,    68.0,    36.7,    49.2,    30.7,    62.0,    30.7,"(THOUSAND BUSHELS)" ,"001611" ,"KCBT" ,"001"
